encoding_id	authority_id	semantic_id	canonical_mnemonic	exact_code_family	mask	value	features	surfaces	support_packs	variable_fields	constraint_program	operand_decode_program	canonical_render_style	fixup_program	semantic_operands	fixed_roles	overlap_restrictions	authority_predicate_digest
a64:encoding:ldsetalb-32-memop:80818cef39c18621	a64:instruction_form:ldsetalb-32-memop:80818cef39c18621	a64:semantic:instruction_form:ldsetalb-32-memop:80818cef39c18621	ldsetalb	load-store	0xffe0fc00	0x38e03000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetalh-32-memop:a2ade142b5a08bf7	a64:instruction_form:ldsetalh-32-memop:a2ade142b5a08bf7	a64:semantic:instruction_form:ldsetalh-32-memop:a2ade142b5a08bf7	ldsetalh	load-store	0xffe0fc00	0x78e03000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetb-32-memop:98737382bf296624	a64:instruction_form:ldsetb-32-memop:98737382bf296624	a64:semantic:instruction_form:ldsetb-32-memop:98737382bf296624	ldsetb	load-store	0xffe0fc00	0x38203000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldseth-32-memop:5d5ec6a8919dffab	a64:instruction_form:ldseth-32-memop:5d5ec6a8919dffab	a64:semantic:instruction_form:ldseth-32-memop:5d5ec6a8919dffab	ldseth	load-store	0xffe0fc00	0x78203000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetl-32-memop:4dc8df7454279624	a64:instruction_form:ldsetl-32-memop:4dc8df7454279624	a64:semantic:instruction_form:ldsetl-32-memop:4dc8df7454279624	ldsetl	load-store	0xffe0fc00	0xb8603000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetl-64-memop:5b784010ab5fa51b	a64:instruction_form:ldsetl-64-memop:5b784010ab5fa51b	a64:semantic:instruction_form:ldsetl-64-memop:5b784010ab5fa51b	ldsetl	load-store	0xffe0fc00	0xf8603000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetlb-32-memop:b7b2236d94236028	a64:instruction_form:ldsetlb-32-memop:b7b2236d94236028	a64:semantic:instruction_form:ldsetlb-32-memop:b7b2236d94236028	ldsetlb	load-store	0xffe0fc00	0x38603000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldsetlh-32-memop:000d15c1d56278f1	a64:instruction_form:ldsetlh-32-memop:000d15c1d56278f1	a64:semantic:instruction_form:ldsetlh-32-memop:000d15c1d56278f1	ldsetlh	load-store	0xffe0fc00	0x78603000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldur-32-ldst-unscaled:f8939d652ad0d310	a64:instruction_form:ldur-32-ldst-unscaled:f8939d652ad0d310	a64:semantic:instruction_form:ldur-32-ldst-unscaled:f8939d652ad0d310	ldur	load-store	0xffe00c00	0xb8400000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:32:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:wN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldur-64-ldst-unscaled:50c20a07526ae23f	a64:instruction_form:ldur-64-ldst-unscaled:50c20a07526ae23f	a64:semantic:instruction_form:ldur-64-ldst-unscaled:50c20a07526ae23f	ldur	load-store	0xffe00c00	0xf8400000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:64:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:xN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldurb-32-ldst-unscaled:bb3ae02db372f7c1	a64:instruction_form:ldurb-32-ldst-unscaled:bb3ae02db372f7c1	a64:semantic:instruction_form:ldurb-32-ldst-unscaled:bb3ae02db372f7c1	ldurb	load-store	0xffe00c00	0x38400000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:32:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:wN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldurh-32-ldst-unscaled:38a50fb5202c241d	a64:instruction_form:ldurh-32-ldst-unscaled:38a50fb5202c241d	a64:semantic:instruction_form:ldurh-32-ldst-unscaled:38a50fb5202c241d	ldurh	load-store	0xffe00c00	0x78400000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:32:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:wN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldursb-64-ldst-unscaled:d5a792c9f64eb291	a64:instruction_form:ldursb-64-ldst-unscaled:d5a792c9f64eb291	a64:semantic:instruction_form:ldursb-64-ldst-unscaled:d5a792c9f64eb291	ldursb	load-store	0xffe00c00	0x38800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:64:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:xN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldursh-64-ldst-unscaled:ad943257461ae0fc	a64:instruction_form:ldursh-64-ldst-unscaled:ad943257461ae0fc	a64:semantic:instruction_form:ldursh-64-ldst-unscaled:ad943257461ae0fc	ldursh	load-store	0xffe00c00	0x78800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:64:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:xN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldursw-64-ldst-unscaled:03f698b1f6aad1ee	a64:instruction_form:ldursw-64-ldst-unscaled:03f698b1f6aad1ee	a64:semantic:instruction_form:ldursw-64-ldst-unscaled:03f698b1f6aad1ee	ldursw	load-store	0xffe00c00	0xb8800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|imm9@12:9:0x1ff:0x0	none	gpr:rt:64:0+5:zr:none|address:rn:5+5:sp|simm:offset:12+9:9:1	memory_offset	none	rt:xN|rn:address|offset:signed9	rn=xn_or_sp;rn31=sp;rt=xt_or_xzr;rt31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldxr-lr32-ldstexclr:cc1b25433b43898e	a64:instruction_form:ldxr-lr32-ldstexclr:cc1b25433b43898e	a64:semantic:instruction_form:ldxr-lr32-ldstexclr:cc1b25433b43898e	ldxr	load-store	0xfffffc00	0x885f7c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldxr-lr64-ldstexclr:bccf397cee5fbcc5	a64:instruction_form:ldxr-lr64-ldstexclr:bccf397cee5fbcc5	a64:semantic:instruction_form:ldxr-lr64-ldstexclr:bccf397cee5fbcc5	ldxr	load-store	0xfffffc00	0xc85f7c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rt_result=xt_or_xzr;rt_result31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldxrb-lr32-ldstexclr:da56b0aede6b8b68	a64:instruction_form:ldxrb-lr32-ldstexclr:da56b0aede6b8b68	a64:semantic:instruction_form:ldxrb-lr32-ldstexclr:da56b0aede6b8b68	ldxrb	load-store	0xfffffc00	0x085f7c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldxrh-lr32-ldstexclr:70f5d0e7f3e71ab0	a64:instruction_form:ldxrh-lr32-ldstexclr:70f5d0e7f3e71ab0	a64:semantic:instruction_form:ldxrh-lr32-ldstexclr:70f5d0e7f3e71ab0	ldxrh	load-store	0xfffffc00	0x485f7c00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:lslv-32-dp-2src:2a90a55541f8982d	a64:instruction_form:lslv-32-dp-2src:2a90a55541f8982d	a64:semantic:instruction_form:lslv-32-dp-2src:2a90a55541f8982d	lslv	other	0xffe0fc00	0x1ac02000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none	plain	none	rd:gpr32|rn:gpr32|rm:gpr32	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:lslv-64-dp-2src:fa21508dbd3745a4	a64:instruction_form:lslv-64-dp-2src:fa21508dbd3745a4	a64:semantic:instruction_form:lslv-64-dp-2src:fa21508dbd3745a4	lslv	other	0xffe0fc00	0x9ac02000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none	plain	none	rd:gpr64|rn:gpr64|rm:gpr64	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:lsrv-32-dp-2src:d626751e26ae2519	a64:instruction_form:lsrv-32-dp-2src:d626751e26ae2519	a64:semantic:instruction_form:lsrv-32-dp-2src:d626751e26ae2519	lsrv	other	0xffe0fc00	0x1ac02400	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none	plain	none	rd:gpr32|rn:gpr32|rm:gpr32	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:lsrv-64-dp-2src:c8e12fe372dfebd9	a64:instruction_form:lsrv-64-dp-2src:c8e12fe372dfebd9	a64:semantic:instruction_form:lsrv-64-dp-2src:c8e12fe372dfebd9	lsrv	other	0xffe0fc00	0x9ac02400	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none	plain	none	rd:gpr64|rn:gpr64|rm:gpr64	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:madd-32a-dp-3src:8019207cff33f264	a64:instruction_form:madd-32a-dp-3src:8019207cff33f264	a64:semantic:instruction_form:madd-32a-dp-3src:8019207cff33f264	madd	other	0xffe08000	0x1b000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Ra@10:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:32:0+5:zr:none|gpr:rn:32:5+5:zr:none|gpr:rm:32:16+5:zr:none|gpr:ra:32:10+5:zr:none	plain	none	rd:gpr32|rn:gpr32|rm:gpr32|ra:gpr32	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:madd-64a-dp-3src:1f4f649eddc92162	a64:instruction_form:madd-64a-dp-3src:1f4f649eddc92162	a64:semantic:instruction_form:madd-64a-dp-3src:1f4f649eddc92162	madd	other	0xffe08000	0x9b000000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Ra@10:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|gpr:ra:64:10+5:zr:none	plain	none	rd:gpr64|rn:gpr64|rm:gpr64|ra:gpr64	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movk-32-movewide:55e88e486d490315	a64:instruction_form:movk-32-movewide:55e88e486d490315	a64:semantic:instruction_form:movk-32-movewide:55e88e486d490315	movk	move	0xffc00000	0x72800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x1:0x0	none	gpr:rd:32:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr32|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movk-64-movewide:3ad00d53172c4feb	a64:instruction_form:movk-64-movewide:3ad00d53172c4feb	a64:semantic:instruction_form:movk-64-movewide:3ad00d53172c4feb	movk	move	0xff800000	0xf2800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr64|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movn-32-movewide:b1fe42df0c42d474	a64:instruction_form:movn-32-movewide:b1fe42df0c42d474	a64:semantic:instruction_form:movn-32-movewide:b1fe42df0c42d474	movn	move	0xffc00000	0x12800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x1:0x0	none	gpr:rd:32:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr32|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movn-64-movewide:fe9047210c010f84	a64:instruction_form:movn-64-movewide:fe9047210c010f84	a64:semantic:instruction_form:movn-64-movewide:fe9047210c010f84	movn	move	0xff800000	0x92800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr64|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movz-32-movewide:d60f8cfb1c02dac7	a64:instruction_form:movz-32-movewide:d60f8cfb1c02dac7	a64:semantic:instruction_form:movz-32-movewide:d60f8cfb1c02dac7	movz	move	0xffc00000	0x52800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x1:0x0	none	gpr:rd:32:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr32|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:movz-64-movewide:d0a91a38c45d2188	a64:instruction_form:movz-64-movewide:d0a91a38c45d2188	a64:semantic:instruction_form:movz-64-movewide:d0a91a38c45d2188	movz	move	0xff800000	0xd2800000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|imm16@5:16:0xffff:0x0|hw@21:2:0x3:0x0	none	gpr:rd:64:0+5:zr:none|uimm:imm16:5+16:1|scaled_uimm:shift:21+2:16:0	plain	none	rd:gpr64|imm16:u16|shift:move_wide_shift	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:mrs-rs-systemmove:fdea91bb8b1da9f3	a64:instruction_form:mrs-rs-systemmove:fdea91bb8b1da9f3	a64:semantic:instruction_form:mrs-rs-systemmove:fdea91bb8b1da9f3	mrs	system	0xfff00000	0xd5300000	base	ordinary_lowering|checked_asm|architecture_operation	wyst.a64.architecture-operations|wyst.a64.checked-asm.core|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|op2@5:3:0x7:0x0|CRm@8:4:0xf:0x0|CRn@12:4:0xf:0x0|op1@16:3:0x7:0x0|o0@19:1:0x1:0x0	sysreg:read:o0,op1,CRn,CRm,op2	gpr:rt:64:0+5:zr:none|sysreg:sysreg:5+16:read	plain	none	rt:xt_or_xzr|sysreg:cataloged	rt=xt_or_xzr;rt31=xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:msr-si-pstate:b0386a27bd1b1451	a64:instruction_form:msr-si-pstate:b0386a27bd1b1451	a64:semantic:instruction_form:msr-si-pstate:b0386a27bd1b1451	msr	system	0xfff8f01f	0xd500401f	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	op2@5:3:0x7:0x0|CRm@8:4:0xf:0x0|op1@16:3:0x7:0x0	authority:pstate_field:op1,CRm,op2	pstate:pstate_field:16+3,8+4,5+3|uimm:imm4:8+4:1	plain	none	pstate_field:authenticated|imm4:u4	op1|crm|op2=authenticated_pstate_field	none	sha256:02777400284069396771b730421331e6b4f29a052996a47144807a51071e0f9a
a64:encoding:msr-sr-systemmove:7c3955c1b3ed2abe	a64:instruction_form:msr-sr-systemmove:7c3955c1b3ed2abe	a64:semantic:instruction_form:msr-sr-systemmove:7c3955c1b3ed2abe	msr	system	0xfff00000	0xd5100000	base	ordinary_lowering|checked_asm|architecture_operation	wyst.a64.architecture-operations|wyst.a64.checked-asm.core|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|op2@5:3:0x7:0x0|CRm@8:4:0xf:0x0|CRn@12:4:0xf:0x0|op1@16:3:0x7:0x0|o0@19:1:0x1:0x0	sysreg:write:o0,op1,CRn,CRm,op2	sysreg:sysreg:5+16:write|gpr:rt:64:0+5:zr:none	plain	none	sysreg:cataloged|rt:xt_or_xzr	rt=xt_or_xzr;rt31=xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:msub-64a-dp-3src:7a9bf9c072758980	a64:instruction_form:msub-64a-dp-3src:7a9bf9c072758980	a64:semantic:instruction_form:msub-64a-dp-3src:7a9bf9c072758980	msub	other	0xffe08000	0x9b008000	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rd@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Ra@10:5:0x1f:0x0|Rm@16:5:0x1f:0x0	none	gpr:rd:64:0+5:zr:none|gpr:rn:64:5+5:zr:none|gpr:rm:64:16+5:zr:none|gpr:ra:64:10+5:zr:none	plain	none	rd:gpr64|rn:gpr64|rm:gpr64|ra:gpr64	none	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
